Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 26_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 33_level_0
10,Jesús Camargo,ve VEN,GK,ve Dep Táchira,27-319,1997,6,6,540,6.0,11,1.83,37,26,70.3,0,0,6,0,0.0,0,0,0,0,,Matches,10,Jesús Camargo,ve VEN,GK,ve Dep Táchira,27-319,1997,6.0,11,0,0,2,0,11.1,0.30,+0.1,+0.01,22,65,33.8,136,30,32.4,33.4,55,38.2,35.7,108,4,3.7,15,2.50,15.7,Matches
11,Facundo Cambeses,ar ARG,GK,ar Racing Club,28-201,1997,4,3,271,3.0,1,0.33,10,9,90.0,2,0,1,2,66.7,0,0,0,0,,Matches,11,Facundo Cambeses,ar ARG,GK,ar Racing Club,28-201,1997,3.0,1,0,0,0,0,0.8,0.26,+0.8,+0.39,12,34,35.3,25,5,80.0,50.6,20,70.0,51.8,27,2,7.4,0,0.00,7.6,Matches
12,Martín Campaña,uy URU,GK,uy Peñarol,36-151,1989,3,3,270,3.0,2,0.67,13,11,84.6,1,1,1,2,66.7,0,0,0,0,,Matches,12,Martín Campaña,uy URU,GK,uy Peñarol,36-151,1989,3.0,2,0,0,0,0,2.0,0.19,0.0,0.00,17,50,34.0,40,4,77.5,49.3,23,82.6,53.4,55,4,7.3,0,0.00,6.9,Matches
13,Gabriel Castellón,cl CHI,GK,cl U de Chile,32-049,1993,6,6,540,6.0,6,1.00,23,17,78.3,3,1,2,2,33.3,1,1,0,0,0.0,Matches,13,Gabriel Castellón,cl CHI,GK,cl U de Chile,32-049,1993,6.0,6,1,0,2,0,6.1,0.23,+0.1,+0.01,22,55,40.0,106,19,37.7,36.5,36,41.7,39.7,83,2,2.4,6,1.00,14.9,Matches
14,Harlen Castillo,co COL,GK,co Nacional,32-071,1993,1,1,90,1.0,0,0.00,2,2,100.0,1,0,0,1,100.0,0,0,0,0,,Matches,14,Harlen Castillo,co COL,GK,co Nacional,32-071,1993,1.0,0,0,0,0,0,0.1,0.07,+0.1,+0.14,4,13,30.8,32,2,40.6,38.6,0,,,8,0,0.0,0,0.00,10.8,Matches
15,José Contreras Verna,ve VEN,GK,ec Barcelona,31-007,1994,5,5,396,4.4,4,0.91,21,16,81.0,1,1,3,2,40.0,1,0,1,0,100.0,Matches,15,José Contreras Verna,ve VEN,GK,ec Barcelona,31-007,1994,4.4,4,0,0,0,0,5.9,0.24,+1.9,+0.44,16,63,25.4,77,15,49.4,39.7,44,56.8,43.5,62,7,11.3,0,0.00,8.8,Matches
16,Rubén Cordano,bo BOL,GK,bo Bolívar,27-011,1998,2,2,180,2.0,4,2.00,12,8,66.7,0,0,2,0,0.0,0,0,0,0,,Matches,16,Rubén Cordano,bo BOL,GK,bo Bolívar,27-011,1998,2.0,4,0,0,1,0,2.6,0.22,-1.4,-0.68,6,21,28.6,82,13,19.5,29.6,12,41.7,39.8,19,1,5.3,0,0.00,11.6,Matches
17,Brayan Cortés,cl CHI,GK,cl Colo-Colo,30-230,1995,5,5,450,5.0,15,3.00,32,17,53.1,0,2,3,0,0.0,0,0,0,0,,Matches,17,Brayan Cortés,cl CHI,GK,cl Colo-Colo,30-230,1995,5.0,15,0,0,3,0,9.3,0.35,-2.7,-0.67,15,58,25.9,72,13,47.2,37.8,32,75.0,54.3,56,5,8.9,2,0.50,11.7,Matches
18,Brayan Cortés,cl CHI,GK,uy Peñarol,30-230,1995,2,2,180,2.0,3,1.50,7,4,71.4,1,0,1,1,50.0,1,1,0,0,0.0,Matches,18,Brayan Cortés,cl CHI,GK,uy Peñarol,30-230,1995,2.0,3,1,0,0,0,2.5,0.24,-0.5,-0.23,5,42,11.9,27,1,92.6,57.4,17,100.0,63.8,40,3,7.5,1,0.50,10.0,Matches
19,Ignacio De Arruabarrena,uy URU,GK,ec Barcelona,28-284,1997,2,1,144,1.6,3,1.87,9,6,66.7,0,0,1,0,0.0,0,0,0,0,,Matches,19,Ignacio De Arruabarrena,uy URU,GK,ec Barcelona,28-284,1997,1.6,3,0,0,0,0,2.1,0.23,-0.9,-0.56,5,14,35.7,23,5,30.4,28.8,20,35.0,34.1,19,1,5.3,3,1.88,16.3,Matches
20,Alexander Domínguez,ec ECU,GK,ec LDU de Quito,38-144,1987,1,1,90,1.0,0,0.00,3,3,100.0,1,0,0,1,100.0,0,0,0,0,,Matches,20,Alexander Domínguez,ec ECU,GK,ec LDU de Quito,38-144,1987,1.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches
21,Diego Enriquez,pe PER,GK,pe Sporting Cristal,23-276,2002,6,6,540,6.0,16,2.67,43,27,67.4,1,1,4,0,0.0,2,2,0,0,0.0,Matches,21,Diego Enriquez,pe PER,GK,pe Sporting Cristal,23-276,2002,6.0,16,2,1,1,0,12.9,0.27,-3.1,-0.51,19,56,33.9,131,18,26.7,32.4,48,43.8,44.7,85,4,4.7,6,1.00,13.9,Matches
22,Marcos Felipe,br BRA,GK,br Bahia,29-197,1996,4,4,360,4.0,6,1.50,19,13,68.4,1,0,3,1,25.0,0,0,0,0,,Matches,22,Marcos Felipe,br BRA,GK,br Bahia,29-197,1996,4.0,6,0,0,1,0,5.0,0.26,-1.0,-0.26,10,26,38.5,118,22,19.5,25.9,24,12.5,20.7,55,0,0.0,5,1.25,16.9,Matches
23,Gatito Fernández,py PAR,GK,py Cerro Porteño,37-212,1988,3,3,270,3.0,5,1.67,15,10,66.7,1,1,1,0,0.0,0,0,0,0,,Matches,23,Gatito Fernández,py PAR,GK,py Cerro Porteño,37-212,1988,3.0,5,0,1,0,0,5.3,0.37,+0.3,+0.11,13,31,41.9,56,11,37.5,34.4,27,37.0,36.8,39,1,2.6,5,1.67,27.5,Matches
24,Guido Herrera,ar ARG,GK,ar Talleres,33-240,1992,3,3,270,3.0,6,2.00,12,6,50.0,0,0,3,0,0.0,0,0,0,0,,Matches,24,Guido Herrera,ar ARG,GK,ar Talleres,33-240,1992,3.0,6,0,0,1,0,6.1,0.51,+0.1,+0.04,8,18,44.4,66,9,27.3,29.8,12,0.0,15.1,27,1,3.7,4,1.33,16.1,Matches
25,John,br BRA,GK,br Botafogo (RJ),29-256,1996,8,8,720,8.0,7,0.87,25,18,80.0,5,0,3,3,37.5,2,2,0,0,0.0,Matches,25,John,br BRA,GK,br Botafogo (RJ),29-256,1996,8.0,7,2,0,1,0,7.0,0.22,0.0,0.00,39,92,42.4,218,34,29.4,32.3,56,50.0,44.2,129,8,6.2,10,1.25,14.9,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
26,Carlos Lampe,bo BOL,GK,bo Bolívar,38-224,1987,1,1,90,1.0,0,0.00,3,3,100.0,1,0,0,1,100.0,0,0,0,0,,Matches,26,Carlos Lampe,bo BOL,GK,bo Bolívar,38-224,1987,1.0,0,0,0,0,0,0.6,0.21,+0.6,+0.62,1,2,50.0,48,8,4.2,24.0,5,0.0,23.8,5,0,0.0,3,3.00,19.3,Matches
27,Federico Lanzillota,ar ARG,GK,bo Bolívar,32-330,1992,3,3,270,3.0,7,2.33,12,5,41.7,1,0,2,1,33.3,0,0,0,0,,Matches,27,Federico Lanzillota,ar ARG,GK,bo Bolívar,32-330,1992,3.0,7,0,0,1,0,5.1,0.43,-1.9,-0.62,1,9,11.1,131,22,6.9,24.7,30,0.0,18.7,25,3,12.0,10,3.33,22.2,Matches
28,Helton Leite,br BRA,GK,br Fortaleza,34-359,1990,2,2,180,2.0,2,1.00,6,4,66.7,0,1,1,1,50.0,0,0,0,0,,Matches,28,Helton Leite,br BRA,GK,br Fortaleza,34-359,1990,2.0,2,0,0,0,0,1.6,0.27,-0.4,-0.20,5,15,33.3,36,10,30.6,30.6,18,22.2,29.1,21,2,9.5,0,0.00,12.8,Matches
29,Marcelo Lomba,br BRA,GK,br Palmeiras,38-313,1986,1,1,90,1.0,0,0.00,1,1,100.0,1,0,0,1,100.0,0,0,0,0,,Matches,29,Marcelo Lomba,br BRA,GK,br Palmeiras,38-313,1986,1.0,0,0,0,0,0,0.0,0.03,0.0,+0.03,1,1,100.0,24,8,4.2,21.4,5,0.0,11.8,8,2,25.0,0,0.00,8.7,Matches
30,Matías Mansilla,ar ARG,GK,ar Estudiantes–LP,29-254,1996,6,6,540,6.0,5,0.83,23,18,82.6,4,0,2,4,66.7,1,1,0,0,0.0,Matches,30,Matías Mansilla,ar ARG,GK,ar Estudiantes–LP,29-254,1996,6.0,5,1,0,2,0,7.0,0.27,+2.0,+0.34,33,78,42.3,115,24,44.3,36.7,51,52.9,44.5,95,8,8.4,2,0.33,11.7,Matches
31,Tomás Marchiori,ar ARG,GK,ar Vélez Sarsfield,30-129,1995,10,10,900,10.0,6,0.60,34,30,82.4,4,3,3,5,50.0,0,0,0,0,,Matches,31,Tomás Marchiori,ar ARG,GK,ar Vélez Sarsfield,30-129,1995,10.0,6,0,0,0,2,9.4,0.29,+5.4,+0.54,52,141,36.9,152,24,56.6,41.7,78,70.5,48.3,123,2,1.6,1,0.10,9.3,Matches
32,Alexis Martin Arias,ar ARG,GK,py Cerro Porteño,33-115,1992,5,5,450,5.0,7,1.40,26,19,76.9,1,1,3,2,40.0,1,1,0,0,0.0,Matches,32,Alexis Martin Arias,ar ARG,GK,py Cerro Porteño,33-115,1992,5.0,7,1,0,0,0,7.0,0.24,0.0,0.00,37,81,45.7,100,15,44.0,36.5,56,66.1,49.8,82,1,1.2,2,0.40,12.2,Matches
33,Luis Mejía,pa PAN,GK,uy Nacional,34-225,1991,6,6,540,6.0,10,1.67,31,21,71.0,2,1,3,1,16.7,1,1,0,0,0.0,Matches,33,Luis Mejía,pa PAN,GK,uy Nacional,34-225,1991,6.0,10,1,0,1,0,10.7,0.32,+0.7,+0.11,14,54,25.9,85,12,45.9,38.1,35,42.9,38.8,85,6,7.1,3,0.50,10.1,Matches
34,Carlos Miguel,br BRA,GK,br Palmeiras,27-018,1998,1,1,90,1.0,3,3.00,6,4,66.7,0,0,1,0,0.0,1,1,0,0,0.0,Matches,34,Carlos Miguel,br BRA,GK,br Palmeiras,27-018,1998,1.0,3,1,,,,,,,,,,,,,,,,,,,,,,,,Matches
35,Rodrigo Morínigo,py PAR,GK,py Libertad,27-020,1998,5,5,450,5.0,3,0.60,18,15,83.3,2,2,1,3,60.0,0,0,0,0,,Matches,35,Rodrigo Morínigo,py PAR,GK,py Libertad,27-020,1998,5.0,3,0,0,0,0,3.9,0.21,+0.9,+0.17,41,97,42.3,104,10,59.6,44.5,45,77.8,57.2,87,1,1.1,3,0.60,10.1,Matches
36,Fernando Muslera,uy URU,GK,ar Estudiantes–LP,39-133,1986,4,4,390,4.3,2,0.46,16,14,87.5,2,1,1,3,75.0,0,0,0,0,,Matches,36,Fernando Muslera,uy URU,GK,ar Estudiantes–LP,39-133,1986,4.3,2,0,0,0,0,4.3,0.27,+2.3,+0.57,25,67,37.3,106,23,50.0,38.8,30,46.7,42.3,51,7,13.7,2,0.50,14.7,Matches
37,Gastón Olveira,uy URU,GK,py Olimpia,32-189,1993,3,3,270,3.0,4,1.33,13,9,69.2,1,1,1,1,33.3,0,0,0,0,,Matches,37,Gastón Olveira,uy URU,GK,py Olimpia,32-189,1993,3.0,4,0,0,1,0,2.8,0.22,-1.2,-0.39,15,39,38.5,64,5,42.2,34.2,20,60.0,48.9,35,0,0.0,1,0.33,8.7,Matches
38,David Ospina,co COL,GK,co Nacional,37-057,1988,7,7,660,7.3,7,0.95,27,20,85.2,2,2,3,2,28.6,3,3,0,0,0.0,Matches,38,David Ospina,co COL,GK,co Nacional,37-057,1988,7.3,7,3,0,1,0,7.8,0.20,+0.8,+0.11,36,80,45.0,242,38,28.5,32.3,23,47.8,40.5,79,6,7.6,5,0.71,15.3,Matches
39,Fernando de Paul,cl CHI,GK,cl Colo-Colo,34-185,1991,1,1,90,1.0,0,0.00,4,4,100.0,1,0,0,1,100.0,0,0,0,0,,Matches,39,Fernando de Paul,cl CHI,GK,cl Colo-Colo,34-185,1991,1.0,0,0,0,0,0,0.2,0.04,+0.2,+0.17,3,6,50.0,21,9,23.8,31.5,4,25.0,38.8,9,0,0.0,0,0.00,,Matches
40,Rafael Pires,br BRA,GK,br São Paulo,36-126,1989,10,10,930,10.3,8,0.77,27,18,74.1,4,4,2,4,40.0,4,1,1,2,50.0,Matches,40,Rafael Pires,br BRA,GK,br São Paulo,36-126,1989,10.3,8,1,0,0,0,9.6,0.30,+1.6,+0.16,23,68,33.8,149,30,30.9,32.8,72,30.6,27.7,103,2,1.9,4,0.40,11.3,Matches
41,Aldair Quintana,co COL,GK,co CA Bucaramanga,31-108,1994,6,6,540,6.0,10,1.67,34,23,73.5,1,3,2,1,16.7,2,1,1,0,50.0,Matches,41,Aldair Quintana,co COL,GK,co CA Bucaramanga,31-108,1994,6.0,10,1,0,1,0,10.5,0.26,+0.5,+0.08,26,64,40.6,126,33,34.9,33.2,43,46.5,35.0,80,4,5.0,6,1.00,14.2,Matches
42,João Ricardo Riedi,br BRA,GK,br Fortaleza,37-051,1988,6,6,540,6.0,5,0.83,30,25,86.7,2,2,2,3,50.0,1,1,0,0,0.0,Matches,42,João Ricardo Riedi,br BRA,GK,br Fortaleza,37-051,1988,6.0,5,1,0,2,0,9.2,0.32,+4.2,+0.84,25,68,36.8,96,21,44.8,37.2,41,61.0,49.5,76,7,9.2,7,1.40,18.1,Matches
43,Sergio Rochet,uy URU,GK,br Internacional,32-218,1993,2,2,180,2.0,3,1.50,9,6,66.7,0,0,2,0,0.0,0,0,0,0,,Matches,43,Sergio Rochet,uy URU,GK,br Internacional,32-218,1993,2.0,3,0,0,2,0,3.3,0.38,+0.3,+0.15,16,34,47.1,42,5,52.4,39.7,14,85.7,56.9,18,0,0.0,0,0.00,14.3,Matches
44,Ronaldo,br BRA,GK,br Bahia,29-066,1996,2,2,180,2.0,1,0.50,10,9,90.0,1,1,0,1,50.0,0,0,0,0,,Matches,44,Ronaldo,br BRA,GK,br Bahia,29-066,1996,2.0,1,0,0,0,0,2.1,0.22,+1.1,+0.57,11,22,50.0,60,7,20.0,27.2,14,71.4,50.6,23,1,4.3,7,3.50,19.3,Matches
45,Agustín Rossi,ar ARG,GK,br Flamengo,30-067,1995,11,11,1020,11.3,5,0.44,25,21,84.0,7,2,2,7,63.6,1,1,0,0,0.0,Matches,45,Agustín Rossi,ar ARG,GK,br Flamengo,30-067,1995,11.3,5,1,0,0,1,4.2,0.14,+0.2,+0.02,32,89,36.0,285,42,25.3,30.1,42,40.5,39.2,116,11,9.5,7,0.70,12.3,Matches
46,Rodrigo Saracho,ar ARG,GK,bo San Antonio Bulo Bulo,31-294,1994,6,6,540,6.0,15,2.50,46,31,69.6,2,0,4,0,0.0,1,1,0,0,0.0,Matches,46,Rodrigo Saracho,ar ARG,GK,bo San Antonio Bulo Bulo,31-294,1994,6.0,15,1,0,0,0,14.4,0.30,-0.6,-0.10,43,135,31.9,126,14,68.3,46.8,79,62.0,50.3,117,5,4.3,5,0.83,12.9,Matches
47,Martín Silva,uy URU,GK,py Libertad,42-216,1983,3,3,300,3.3,3,0.90,18,15,83.3,0,3,0,1,33.3,0,0,0,0,,Matches,47,Martín Silva,uy URU,GK,py Libertad,42-216,1983,3.3,3,0,0,1,0,4.6,0.26,+1.6,+0.54,28,50,56.0,51,7,51.0,42.9,33,72.7,51.4,44,3,6.8,5,1.67,14.3,Matches
48,Gonzalo Valle,ec ECU,GK,ec LDU de Quito,29-241,1996,10,10,886,9.8,5,0.51,47,42,89.4,6,2,2,6,60.0,0,0,0,0,,Matches,48,Gonzalo Valle,ec ECU,GK,ec LDU de Quito,29-241,1996,9.8,5,0,0,1,0,11.3,0.25,+6.3,+0.64,41,137,29.9,266,41,33.8,33.6,95,49.5,42.3,185,6,3.2,10,1.02,13.1,Matches
49,Lucas Verza,py PAR,GK,py Olimpia,24-196,2001,1,1,90,1.0,0,0.00,3,2,100.0,0,1,0,1,100.0,1,0,1,0,100.0,Matches,49,Lucas Verza,py PAR,GK,py Olimpia,24-196,2001,1.0,0,0,0,0,0,1.3,0.15,+1.3,+1.29,4,13,30.8,21,7,28.6,30.0,9,77.8,54.1,11,1,9.1,0,0.00,10.0,Matches
50,Alexis Villa,ec ECU,GK,ec LDU de Quito,24-035,2001,1,0,14,0.2,0,0.00,0,0,,0,0,0,1,,0,0,0,0,,Matches,50,Alexis Villa,ec ECU,GK,ec LDU de Quito,24-035,2001,0.2,0,0,0,0,0,0.0,,0.0,0.00,2,6,33.3,4,0,100.0,57.5,2,100.0,51.0,2,0,0.0,0,0.00,,Matches
51,Guido Villar,ar ARG,GK,ec Independiente,27-254,1998,6,6,540,6.0,11,1.83,29,18,65.5,2,2,2,1,16.7,2,1,1,0,50.0,Matches,51,Guido Villar,ar ARG,GK,ec Independiente,27-254,1998,6.0,11,1,0,2,1,8.8,0.27,-1.2,-0.20,19,46,41.3,110,18,33.6,32.4,39,23.1,27.7,85,2,2.4,5,0.83,14.4,Matches
52,Guillermo Vizcarra,bo BOL,GK,pe Alianza Lima,32-262,1993,6,6,540,6.0,11,1.83,29,18,69.0,1,2,3,0,0.0,2,2,0,0,0.0,Matches,52,Guillermo Vizcarra,bo BOL,GK,pe Alianza Lima,32-262,1993,6.0,11,2,0,0,0,6.8,0.17,-4.2,-0.70,36,87,41.4,118,33,41.5,36.1,55,69.1,48.5,88,5,5.7,3,0.50,10.5,Matches
53,Wéverton,br BRA,GK,br Palmeiras,37-318,1987,9,9,810,9.0,6,0.67,36,30,83.3,8,1,0,5,55.6,0,0,0,0,,Matches,53,Wéverton,br BRA,GK,br Palmeiras,37-318,1987,9.0,6,0,0,0,0,6.1,0.17,+0.1,+0.01,29,118,24.6,188,39,43.1,39.8,63,58.7,50.7,132,6,4.5,4,0.44,14.3,Matches
